,Time,CPU_Percentage,Scripts,Number_scripts,Bloque,RAM_Percentage
1828,1623432021,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1829,1623432022,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1830,1623432023,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1831,1623432024,99.8,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1832,1623432025,99.6,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1833,1623432027,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1834,1623432028,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1835,1623432029,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1836,1623432030,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1837,1623432031,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1838,1623432032,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1839,1623432033,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1840,1623432034,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1841,1623432035,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1842,1623432036,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1843,1623432037,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1844,1623432038,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1845,1623432039,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1846,1623432040,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1847,1623432041,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1848,1623432042,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1849,1623432043,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1850,1623432044,99.9,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1851,1623432045,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1852,1623432046,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1853,1623432047,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1854,1623432048,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1855,1623432049,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1856,1623432050,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1857,1623432051,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1858,1623432052,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1859,1623432053,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1860,1623432054,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1861,1623432055,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1862,1623432056,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1863,1623432057,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1864,1623432058,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1865,1623432059,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1866,1623432060,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1867,1623432061,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1868,1623432062,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1869,1623432063,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1870,1623432064,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1871,1623432065,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1872,1623432066,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1873,1623432067,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1874,1623432068,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1875,1623432069,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1876,1623432070,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1877,1623432071,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1878,1623432072,99.9,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1879,1623432073,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1880,1623432074,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1881,1623432075,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1882,1623432076,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1883,1623432077,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1884,1623432078,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1885,1623432079,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1886,1623432080,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1887,1623432081,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1888,1623432082,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1889,1623432083,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1890,1623432084,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1891,1623432085,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1892,1623432086,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1893,1623432087,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1894,1623432088,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1895,1623432089,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.7
1896,1623432090,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1897,1623432091,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1898,1623432092,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1899,1623432093,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1900,1623432094,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1901,1623432095,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1902,1623432096,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1903,1623432097,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1904,1623432098,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1905,1623432099,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1906,1623432100,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1907,1623432101,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1908,1623432102,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1909,1623432103,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1910,1623432104,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1911,1623432105,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1912,1623432106,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1913,1623432107,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1914,1623432108,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1915,1623432109,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1916,1623432110,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1917,1623432111,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1918,1623432112,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1919,1623432113,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1920,1623432114,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1921,1623432115,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1922,1623432116,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1923,1623432117,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1924,1623432118,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1925,1623432119,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1926,1623432120,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1927,1623432121,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1928,1623432122,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1929,1623432123,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1930,1623432124,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1931,1623432125,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1932,1623432126,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1933,1623432127,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1934,1623432128,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1935,1623432129,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1936,1623432130,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1937,1623432131,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1938,1623432132,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1939,1623432133,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1940,1623432134,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1941,1623432135,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1942,1623432136,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1943,1623432137,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1944,1623432138,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1945,1623432139,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1946,1623432140,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1947,1623432142,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1948,1623432143,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1949,1623432144,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1950,1623432145,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1951,1623432146,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1952,1623432147,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1953,1623432148,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1954,1623432149,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1955,1623432150,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1956,1623432151,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1957,1623432152,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1958,1623432153,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1959,1623432154,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1960,1623432155,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1961,1623432156,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1962,1623432157,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1963,1623432158,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1964,1623432159,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1965,1623432160,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1966,1623432161,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1967,1623432162,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1968,1623432163,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1969,1623432164,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1970,1623432165,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1971,1623432166,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1972,1623432167,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1973,1623432168,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1974,1623432169,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1975,1623432170,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1976,1623432171,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1977,1623432172,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1978,1623432173,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1979,1623432174,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1980,1623432175,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1981,1623432176,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1982,1623432177,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1983,1623432178,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1984,1623432179,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1985,1623432180,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1986,1623432181,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1987,1623432182,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1988,1623432183,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1989,1623432184,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1990,1623432185,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1991,1623432186,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1992,1623432187,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1993,1623432188,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1994,1623432189,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1995,1623432190,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1996,1623432191,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1997,1623432192,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1998,1623432193,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
1999,1623432194,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2000,1623432195,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2001,1623432196,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2002,1623432197,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2003,1623432198,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2004,1623432199,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2005,1623432200,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2006,1623432201,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2007,1623432202,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2008,1623432203,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2009,1623432204,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2010,1623432205,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2011,1623432206,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2012,1623432207,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2013,1623432208,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2014,1623432209,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2015,1623432210,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2016,1623432211,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2017,1623432212,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2018,1623432213,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2019,1623432214,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2020,1623432215,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2021,1623432216,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2022,1623432217,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2023,1623432218,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2024,1623432219,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2025,1623432220,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2026,1623432221,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2027,1623432222,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2028,1623432223,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2029,1623432224,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2030,1623432225,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2031,1623432226,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2032,1623432227,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2033,1623432228,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2034,1623432229,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2035,1623432230,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2036,1623432231,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2037,1623432232,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2038,1623432233,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2039,1623432234,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2040,1623432235,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2041,1623432236,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2042,1623432237,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2043,1623432238,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2044,1623432239,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2045,1623432240,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2046,1623432241,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2047,1623432242,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2048,1623432243,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2049,1623432244,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2050,1623432245,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2051,1623432246,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2052,1623432247,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2053,1623432248,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2054,1623432249,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2055,1623432250,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2056,1623432251,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2057,1623432252,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2058,1623432253,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2059,1623432254,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2060,1623432255,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2061,1623432256,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2062,1623432257,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2063,1623432258,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2064,1623432259,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2065,1623432260,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2066,1623432261,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2067,1623432262,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2068,1623432263,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2069,1623432264,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2070,1623432265,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
2071,1623432267,100.0,"['response.py', 'dtifit.py', 'mcmicro.py', 'resize_5tt.py']",4,2,2.6
